	annee	epci	nom_epci	secteur	energie	consommation
1061	2005	249100546	CC du Val d'Essonne (CCVE)	RES	PP + CMS	77035.13999999998
1062	2005	249100546	CC du Val d'Essonne (CCVE)	RES	URB	0.0
1063	2005	249100546	CC du Val d'Essonne (CCVE)	RES	BOIS	41936.240000000005
1064	2005	249100546	CC du Val d'Essonne (CCVE)	RES	GN	280848.27999999997
1065	2005	249100546	CC du Val d'Essonne (CCVE)	TER	ELEC	65962.35
1066	2005	249100546	CC du Val d'Essonne (CCVE)	TER	PP + CMS	12721.130000000003
1067	2005	249100546	CC du Val d'Essonne (CCVE)	TER	URB	0.0
1068	2005	249100546	CC du Val d'Essonne (CCVE)	TER	BOIS	0.0
1069	2005	249100546	CC du Val d'Essonne (CCVE)	TER	GN	58322.729999999996
1070	2005	249100546	CC du Val d'Essonne (CCVE)	TRAF	ELEC	0.0
1071	2005	249100546	CC du Val d'Essonne (CCVE)	TRAF	PP + CMS	479456.67
1072	2005	249100546	CC du Val d'Essonne (CCVE)	TRAF	URB	0.0
1073	2005	249100546	CC du Val d'Essonne (CCVE)	TRAF	BOIS	0.0
1074	2005	249100546	CC du Val d'Essonne (CCVE)	TRAF	GN	0.0
1075	2005	249100553	CC Entre Juine et Renarde (CCEJR)	AGR	ELEC	160.88
1076	2005	249100553	CC Entre Juine et Renarde (CCEJR)	AGR	PP + CMS	5694.959999999999
1077	2005	249100553	CC Entre Juine et Renarde (CCEJR)	AGR	URB	0.0
1078	2005	249100553	CC Entre Juine et Renarde (CCEJR)	AGR	BOIS	0.0
1079	2005	249100553	CC Entre Juine et Renarde (CCEJR)	AGR	GN	743.43
1080	2005	249100553	CC Entre Juine et Renarde (CCEJR)	IND	ELEC	1363.5
1081	2005	249100553	CC Entre Juine et Renarde (CCEJR)	IND	PP + CMS	604.77
1082	2005	249100553	CC Entre Juine et Renarde (CCEJR)	IND	URB	0.0
1083	2005	249100553	CC Entre Juine et Renarde (CCEJR)	IND	BOIS	0.0
1084	2005	249100553	CC Entre Juine et Renarde (CCEJR)	IND	GN	1308.6599999999999
1085	2005	249100553	CC Entre Juine et Renarde (CCEJR)	RES	ELEC	87409.04000000002
1086	2005	249100553	CC Entre Juine et Renarde (CCEJR)	RES	PP + CMS	53643.39
1087	2005	249100553	CC Entre Juine et Renarde (CCEJR)	RES	URB	0.0
1088	2005	249100553	CC Entre Juine et Renarde (CCEJR)	RES	BOIS	21586.399999999998
1089	2005	249100553	CC Entre Juine et Renarde (CCEJR)	RES	GN	121696.26999999997
1090	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TER	ELEC	70021.74999999999
1091	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TER	PP + CMS	4639.13
1092	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TER	URB	0.0
1093	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TER	BOIS	0.0
1094	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TER	GN	64663.93
1095	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TRAF	ELEC	0.0
1096	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TRAF	PP + CMS	202513.22
1097	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TRAF	URB	0.0
1098	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TRAF	BOIS	0.0
1099	2005	249100553	CC Entre Juine et Renarde (CCEJR)	TRAF	GN	0.0
1100	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	AGR	ELEC	485.2
1101	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	AGR	PP + CMS	6262.860000000001
1102	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	AGR	URB	0.0
1103	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	AGR	BOIS	0.0
1104	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	AGR	GN	0.0
1105	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	IND	ELEC	11330.430000000002
1106	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	IND	PP + CMS	671.0200000000001
1107	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	IND	URB	0.0
1108	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	IND	BOIS	0.0
1109	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	IND	GN	9264.539999999999
1110	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	RES	ELEC	80487.68
1111	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	RES	PP + CMS	40160.89
1112	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	RES	URB	10462.54
1113	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	RES	BOIS	17764.05
1114	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	RES	GN	113093.54
1115	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TER	ELEC	20915.520000000004
1116	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TER	PP + CMS	6102.8
1117	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TER	URB	2148.52
1118	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TER	BOIS	0.0
1119	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TER	GN	38963.93
1120	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TRAF	ELEC	0.0
1121	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TRAF	PP + CMS	162208.34
1122	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TRAF	URB	0.0
1123	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TRAF	BOIS	0.0
1124	2005	249100595	CC Le Dourdannais en Hurepoix (CCDH)	TRAF	GN	0.0
1125	2005	200035970	CC Vexin Centre	AGR	ELEC	1393.74
1126	2005	200035970	CC Vexin Centre	AGR	PP + CMS	13345.310000000005
1127	2005	200035970	CC Vexin Centre	AGR	URB	0.0
1128	2005	200035970	CC Vexin Centre	AGR	BOIS	0.0
1129	2005	200035970	CC Vexin Centre	AGR	GN	0.0
1130	2005	200035970	CC Vexin Centre	IND	ELEC	55381.950000000004
1131	2005	200035970	CC Vexin Centre	IND	PP + CMS	5425.379999999999
1132	2005	200035970	CC Vexin Centre	IND	URB	0.0
1133	2005	200035970	CC Vexin Centre	IND	BOIS	0.0
1134	2005	200035970	CC Vexin Centre	IND	GN	67502.04000000001
1135	2005	200035970	CC Vexin Centre	RES	ELEC	91108.73999999999
1136	2005	200035970	CC Vexin Centre	RES	PP + CMS	74130.92
1137	2005	200035970	CC Vexin Centre	RES	URB	0.0
1138	2005	200035970	CC Vexin Centre	RES	BOIS	17537.63
1139	2005	200035970	CC Vexin Centre	RES	GN	64923.81
1140	2005	200035970	CC Vexin Centre	TER	ELEC	30966.709999999995
1141	2005	200035970	CC Vexin Centre	TER	PP + CMS	4997.049999999999
1142	2005	200035970	CC Vexin Centre	TER	URB	0.0
1143	2005	200035970	CC Vexin Centre	TER	BOIS	0.0
1144	2005	200035970	CC Vexin Centre	TER	GN	6900.61
1145	2005	200035970	CC Vexin Centre	TRAF	ELEC	0.0
1146	2005	200035970	CC Vexin Centre	TRAF	PP + CMS	312718.52999999997
1147	2005	200035970	CC Vexin Centre	TRAF	URB	0.0
1148	2005	200035970	CC Vexin Centre	TRAF	BOIS	0.0
1149	2005	200035970	CC Vexin Centre	TRAF	GN	0.0
1150	2005	200056380	CA Plaine Vallée	AGR	ELEC	769.0300000000001
1151	2005	200056380	CA Plaine Vallée	AGR	PP + CMS	2712.3
1152	2005	200056380	CA Plaine Vallée	AGR	URB	0.0
1153	2005	200056380	CA Plaine Vallée	AGR	BOIS	0.0
1154	2005	200056380	CA Plaine Vallée	AGR	GN	6879.91
1155	2005	200056380	CA Plaine Vallée	IND	ELEC	21281.96
1156	2005	200056380	CA Plaine Vallée	IND	PP + CMS	2829.9599999999996
1157	2005	200056380	CA Plaine Vallée	IND	URB	0.0
1158	2005	200056380	CA Plaine Vallée	IND	BOIS	0.0
1159	2005	200056380	CA Plaine Vallée	IND	GN	5202.98
1160	2005	200056380	CA Plaine Vallée	RES	ELEC	498084.6200000001
1161	2005	200056380	CA Plaine Vallée	RES	PP + CMS	200365.19999999998
1162	2005	200056380	CA Plaine Vallée	RES	URB	0.0
1163	2005	200056380	CA Plaine Vallée	RES	BOIS	45503.85
1164	2005	200056380	CA Plaine Vallée	RES	GN	963617.4800000001
1165	2005	200056380	CA Plaine Vallée	TER	ELEC	132996.21
1166	2005	200056380	CA Plaine Vallée	TER	PP + CMS	40846.03999999999
1167	2005	200056380	CA Plaine Vallée	TER	URB	0.0
1168	2005	200056380	CA Plaine Vallée	TER	BOIS	0.0
1169	2005	200056380	CA Plaine Vallée	TER	GN	133959.45
1170	2005	200056380	CA Plaine Vallée	TRAF	ELEC	0.0
1171	2005	200056380	CA Plaine Vallée	TRAF	PP + CMS	429013.2700000001
1172	2005	200056380	CA Plaine Vallée	TRAF	URB	0.0
1173	2005	200056380	CA Plaine Vallée	TRAF	BOIS	0.0
1174	2005	200056380	CA Plaine Vallée	TRAF	GN	0.0
1175	2005	200058485	CA Val Parisis	AGR	ELEC	146.16
1176	2005	200058485	CA Val Parisis	AGR	PP + CMS	3930.8199999999997
1177	2005	200058485	CA Val Parisis	AGR	URB	0.0
1178	2005	200058485	CA Val Parisis	AGR	BOIS	0.0
1179	2005	200058485	CA Val Parisis	AGR	GN	24264.270000000004
1180	2005	200058485	CA Val Parisis	IND	ELEC	125006.08000000002
1181	2005	200058485	CA Val Parisis	IND	PP + CMS	11071.079999999998
1182	2005	200058485	CA Val Parisis	IND	URB	0.0
1183	2005	200058485	CA Val Parisis	IND	BOIS	0.0
1184	2005	200058485	CA Val Parisis	IND	GN	164913.75999999998
1185	2005	200058485	CA Val Parisis	RES	ELEC	632575.6099999999
1186	2005	200058485	CA Val Parisis	RES	PP + CMS	289516.80000000005
1187	2005	200058485	CA Val Parisis	RES	URB	133372.30000000002
1188	2005	200058485	CA Val Parisis	RES	BOIS	75400.92
1189	2005	200058485	CA Val Parisis	RES	GN	1266673.35
1190	2005	200058485	CA Val Parisis	TER	ELEC	198267.54000000004
1191	2005	200058485	CA Val Parisis	TER	PP + CMS	64306.02
1192	2005	200058485	CA Val Parisis	TER	URB	16339.44
1193	2005	200058485	CA Val Parisis	TER	BOIS	0.0
1194	2005	200058485	CA Val Parisis	TER	GN	248183.6
1195	2005	200058485	CA Val Parisis	TRAF	ELEC	0.0
1196	2005	200058485	CA Val Parisis	TRAF	PP + CMS	1345782.6400000001
1197	2005	200058485	CA Val Parisis	TRAF	URB	0.0
1198	2005	200058485	CA Val Parisis	TRAF	BOIS	0.0
1199	2005	200058485	CA Val Parisis	TRAF	GN	0.0
1200	2005	200073013	CC Carnelle Pays-De-France	AGR	ELEC	214.34
1201	2005	200073013	CC Carnelle Pays-De-France	AGR	PP + CMS	7560.770000000001
1202	2005	200073013	CC Carnelle Pays-De-France	AGR	URB	0.0
1203	2005	200073013	CC Carnelle Pays-De-France	AGR	BOIS	3600.8
1204	2005	200073013	CC Carnelle Pays-De-France	AGR	GN	2271.6099999999997
1205	2005	200073013	CC Carnelle Pays-De-France	IND	ELEC	9631.529999999999
1206	2005	200073013	CC Carnelle Pays-De-France	IND	PP + CMS	500.1
1207	2005	200073013	CC Carnelle Pays-De-France	IND	URB	0.0
1208	2005	200073013	CC Carnelle Pays-De-France	IND	BOIS	0.0
1209	2005	200073013	CC Carnelle Pays-De-France	IND	GN	291.38
1210	2005	200073013	CC Carnelle Pays-De-France	RES	ELEC	101605.94
1211	2005	200073013	CC Carnelle Pays-De-France	RES	PP + CMS	47924.020000000004
1212	2005	200073013	CC Carnelle Pays-De-France	RES	URB	0.0
1213	2005	200073013	CC Carnelle Pays-De-France	RES	BOIS	17741.5
1214	2005	200073013	CC Carnelle Pays-De-France	RES	GN	149423.6
1215	2005	200073013	CC Carnelle Pays-De-France	TER	ELEC	50128.73999999999
1216	2005	200073013	CC Carnelle Pays-De-France	TER	PP + CMS	8938.03
1217	2005	200073013	CC Carnelle Pays-De-France	TER	URB	0.0
1218	2005	200073013	CC Carnelle Pays-De-France	TER	BOIS	0.0
1219	2005	200073013	CC Carnelle Pays-De-France	TER	GN	18270.75
1220	2005	200073013	CC Carnelle Pays-De-France	TRAF	ELEC	0.0
1221	2005	200073013	CC Carnelle Pays-De-France	TRAF	PP + CMS	232896.45999999996
1222	2005	200073013	CC Carnelle Pays-De-France	TRAF	URB	0.0
1223	2005	200073013	CC Carnelle Pays-De-France	TRAF	BOIS	0.0
1224	2005	200073013	CC Carnelle Pays-De-France	TRAF	GN	0.0
1225	2005	249500430	CC Sausseron Impressionnistes	AGR	ELEC	200.92
1226	2005	249500430	CC Sausseron Impressionnistes	AGR	PP + CMS	9352.1
1227	2005	249500430	CC Sausseron Impressionnistes	AGR	URB	0.0
1228	2005	249500430	CC Sausseron Impressionnistes	AGR	BOIS	0.0
1229	2005	249500430	CC Sausseron Impressionnistes	AGR	GN	2271.6
1230	2005	249500430	CC Sausseron Impressionnistes	IND	ELEC	2500.31
1231	2005	249500430	CC Sausseron Impressionnistes	IND	PP + CMS	995.1899999999999
1232	2005	249500430	CC Sausseron Impressionnistes	IND	URB	0.0
1233	2005	249500430	CC Sausseron Impressionnistes	IND	BOIS	0.0
1234	2005	249500430	CC Sausseron Impressionnistes	IND	GN	2327.22
1235	2005	249500430	CC Sausseron Impressionnistes	RES	ELEC	69512.88
1236	2005	249500430	CC Sausseron Impressionnistes	RES	PP + CMS	45423.81
1237	2005	249500430	CC Sausseron Impressionnistes	RES	URB	0.0
1238	2005	249500430	CC Sausseron Impressionnistes	RES	BOIS	11855.019999999999
1239	2005	249500430	CC Sausseron Impressionnistes	RES	GN	95050.89
1240	2005	249500430	CC Sausseron Impressionnistes	TER	ELEC	32105.0
1241	2005	249500430	CC Sausseron Impressionnistes	TER	PP + CMS	3199.2000000000007
1242	2005	249500430	CC Sausseron Impressionnistes	TER	URB	0.0
1243	2005	249500430	CC Sausseron Impressionnistes	TER	BOIS	0.0
1244	2005	249500430	CC Sausseron Impressionnistes	TER	GN	11491.86
1245	2005	249500430	CC Sausseron Impressionnistes	TRAF	ELEC	0.0
1246	2005	249500430	CC Sausseron Impressionnistes	TRAF	PP + CMS	63550.01999999999
1247	2005	249500430	CC Sausseron Impressionnistes	TRAF	URB	0.0
1248	2005	249500430	CC Sausseron Impressionnistes	TRAF	BOIS	0.0
1249	2005	249500430	CC Sausseron Impressionnistes	TRAF	GN	0.0
1250	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	AGR	ELEC	403.48
1251	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	AGR	PP + CMS	2292.2000000000003
1252	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	AGR	URB	0.0
1253	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	AGR	BOIS	0.0
1254	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	AGR	GN	0.0
1255	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	IND	ELEC	76739.04
1256	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	IND	PP + CMS	8156.92
1257	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	IND	URB	0.0
1258	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	IND	BOIS	0.0
1259	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	IND	GN	22064.88
1260	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	RES	ELEC	118203.92
1261	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	RES	PP + CMS	48753.29
1262	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	RES	URB	0.0
1263	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	RES	BOIS	16832.04
1264	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	RES	GN	209416.11999999997
1265	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TER	ELEC	29806.55
1266	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TER	PP + CMS	8115.29
1267	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TER	URB	0.0
1268	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TER	BOIS	0.0
1269	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TER	GN	21976.06
1270	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TRAF	ELEC	0.0
1271	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TRAF	PP + CMS	476758.63
1272	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TRAF	URB	0.0
1273	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TRAF	BOIS	0.0
1274	2005	249500455	CC de la Vallée de l'Oise et des Trois Forêts	TRAF	GN	0.0
1275	2005	249500489	CC du Haut Val d'Oise	AGR	ELEC	11.51
1276	2005	249500489	CC du Haut Val d'Oise	AGR	PP + CMS	1868.0400000000002
1277	2005	249500489	CC du Haut Val d'Oise	AGR	URB	0.0
1278	2005	249500489	CC du Haut Val d'Oise	AGR	BOIS	0.0
1279	2005	249500489	CC du Haut Val d'Oise	AGR	GN	0.0
1280	2005	249500489	CC du Haut Val d'Oise	IND	ELEC	17956.85
1281	2005	249500489	CC du Haut Val d'Oise	IND	PP + CMS	12162.57
1282	2005	249500489	CC du Haut Val d'Oise	IND	URB	0.0
1283	2005	249500489	CC du Haut Val d'Oise	IND	BOIS	0.0
1284	2005	249500489	CC du Haut Val d'Oise	IND	GN	50818.54
1285	2005	249500489	CC du Haut Val d'Oise	RES	ELEC	92169.07
1286	2005	249500489	CC du Haut Val d'Oise	RES	PP + CMS	33008.34
1287	2005	249500489	CC du Haut Val d'Oise	RES	URB	0.0
1288	2005	249500489	CC du Haut Val d'Oise	RES	BOIS	18843.04
1289	2005	249500489	CC du Haut Val d'Oise	RES	GN	144388.68000000002
1290	2005	249500489	CC du Haut Val d'Oise	TER	ELEC	43329.88999999999
1291	2005	249500489	CC du Haut Val d'Oise	TER	PP + CMS	8236.76
1292	2005	249500489	CC du Haut Val d'Oise	TER	URB	0.0
1293	2005	249500489	CC du Haut Val d'Oise	TER	BOIS	0.0
1294	2005	249500489	CC du Haut Val d'Oise	TER	GN	44332.740000000005
1295	2005	249500489	CC du Haut Val d'Oise	TRAF	ELEC	0.0
1296	2005	249500489	CC du Haut Val d'Oise	TRAF	PP + CMS	146738.01
1297	2005	249500489	CC du Haut Val d'Oise	TRAF	URB	0.0
1298	2005	249500489	CC du Haut Val d'Oise	TRAF	BOIS	0.0
1299	2005	249500489	CC du Haut Val d'Oise	TRAF	GN	0.0
1300	2005	249500513	CC du Vexin-Val de Seine	AGR	ELEC	1390.76
1301	2005	249500513	CC du Vexin-Val de Seine	AGR	PP + CMS	9819.809999999998
1302	2005	249500513	CC du Vexin-Val de Seine	AGR	URB	0.0
1303	2005	249500513	CC du Vexin-Val de Seine	AGR	BOIS	0.0
1304	2005	249500513	CC du Vexin-Val de Seine	AGR	GN	7439.36
1305	2005	249500513	CC du Vexin-Val de Seine	IND	ELEC	5366.01
1306	2005	249500513	CC du Vexin-Val de Seine	IND	PP + CMS	5848.27
1307	2005	249500513	CC du Vexin-Val de Seine	IND	URB	0.0
1308	2005	249500513	CC du Vexin-Val de Seine	IND	BOIS	0.0
1309	2005	249500513	CC du Vexin-Val de Seine	IND	GN	2375.36
1310	2005	249500513	CC du Vexin-Val de Seine	RES	ELEC	64741.00999999999
1311	2005	249500513	CC du Vexin-Val de Seine	RES	PP + CMS	60531.73000000001
1312	2005	249500513	CC du Vexin-Val de Seine	RES	URB	0.0
1313	2005	249500513	CC du Vexin-Val de Seine	RES	BOIS	14564.899999999998
1314	2005	249500513	CC du Vexin-Val de Seine	RES	GN	37925.240000000005
1315	2005	249500513	CC du Vexin-Val de Seine	TER	ELEC	20756.109999999997
1316	2005	249500513	CC du Vexin-Val de Seine	TER	PP + CMS	3453.07
1317	2005	249500513	CC du Vexin-Val de Seine	TER	URB	0.0
1318	2005	249500513	CC du Vexin-Val de Seine	TER	BOIS	0.0
1319	2005	249500513	CC du Vexin-Val de Seine	TER	GN	11824.86
1320	2005	249500513	CC du Vexin-Val de Seine	TRAF	ELEC	0.0
1321	2005	249500513	CC du Vexin-Val de Seine	TRAF	PP + CMS	166648.75
1322	2005	249500513	CC du Vexin-Val de Seine	TRAF	URB	0.0
1323	2005	249500513	CC du Vexin-Val de Seine	TRAF	BOIS	0.0
1324	2005	249500513	CC du Vexin-Val de Seine	TRAF	GN	0.0
1325	2010	200054781	Métropole du Grand Paris	AGR	ELEC	13607.99
1326	2010	200054781	Métropole du Grand Paris	AGR	PP + CMS	19715.349999999995
1327	2010	200054781	Métropole du Grand Paris	AGR	URB	0.0
1328	2010	200054781	Métropole du Grand Paris	AGR	BOIS	0.0
1329	2010	200054781	Métropole du Grand Paris	AGR	GN	44737.0
1330	2010	200054781	Métropole du Grand Paris	IND	ELEC	2821390.9999999995
1331	2010	200054781	Métropole du Grand Paris	IND	PP + CMS	185282.06999999998
1332	2010	200054781	Métropole du Grand Paris	IND	URB	572857.13
1333	2010	200054781	Métropole du Grand Paris	IND	BOIS	0.0
1334	2010	200054781	Métropole du Grand Paris	IND	GN	9741862.65
1335	2010	200054781	Métropole du Grand Paris	RES	ELEC	18613966.829999994
1336	2010	200054781	Métropole du Grand Paris	RES	PP + CMS	3500491.1099999985
1337	2010	200054781	Métropole du Grand Paris	RES	URB	4995117.870000001
1338	2010	200054781	Métropole du Grand Paris	RES	BOIS	1275216.4799999995
1339	2010	200054781	Métropole du Grand Paris	RES	GN	29755125.08000002
1340	2010	200054781	Métropole du Grand Paris	TER	ELEC	17729045.930000003
1341	2010	200054781	Métropole du Grand Paris	TER	PP + CMS	1651128.570000001
1342	2010	200054781	Métropole du Grand Paris	TER	URB	3451844.4299999992
1343	2010	200054781	Métropole du Grand Paris	TER	BOIS	3750.83
1344	2010	200054781	Métropole du Grand Paris	TER	GN	9743595.9
1345	2010	200054781	Métropole du Grand Paris	TRAF	ELEC	0.0
1346	2010	200054781	Métropole du Grand Paris	TRAF	PP + CMS	20335639.400000017
1347	2010	200054781	Métropole du Grand Paris	TRAF	URB	0.0
1348	2010	200054781	Métropole du Grand Paris	TRAF	BOIS	0.0
1349	2010	200054781	Métropole du Grand Paris	TRAF	GN	0.0
1350	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	AGR	ELEC	391.43
1351	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	AGR	PP + CMS	2722.35
1352	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	AGR	URB	0.0
1353	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	AGR	BOIS	0.0
1354	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	AGR	GN	0.0
1355	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	IND	ELEC	39430.4
1356	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	IND	PP + CMS	1554.19
1357	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	IND	URB	0.0
1358	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	IND	BOIS	0.0
1359	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	IND	GN	53940.0
1360	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	RES	ELEC	145859.57
1361	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	RES	PP + CMS	21478.96
1362	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	RES	URB	0.0
1363	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	RES	BOIS	36380.58
1364	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	RES	GN	232293.40999999997
1365	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TER	ELEC	50202.58
1366	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TER	PP + CMS	5803.889999999999
1367	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TER	URB	0.0
1368	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TER	BOIS	0.0
1369	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TER	GN	46281.990000000005
1370	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TRAF	ELEC	0.0
1371	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TRAF	PP + CMS	258291.40000000002
1372	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TRAF	URB	0.0
1373	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TRAF	BOIS	0.0
1374	2010	200023125	CC Les Portes Briardes entre Villes et Forêts	TRAF	GN	0.0
1375	2010	200023240	CC Pays de Nemours	AGR	ELEC	1048.9
1376	2010	200023240	CC Pays de Nemours	AGR	PP + CMS	13098.39
1377	2010	200023240	CC Pays de Nemours	AGR	URB	0.0
1378	2010	200023240	CC Pays de Nemours	AGR	BOIS	0.0
1379	2010	200023240	CC Pays de Nemours	AGR	GN	356.0
1380	2010	200023240	CC Pays de Nemours	IND	ELEC	143724.94
1381	2010	200023240	CC Pays de Nemours	IND	PP + CMS	4027.4199999999996
1382	2010	200023240	CC Pays de Nemours	IND	URB	1773.45
1383	2010	200023240	CC Pays de Nemours	IND	BOIS	0.0
1384	2010	200023240	CC Pays de Nemours	IND	GN	171227.13
1385	2010	200023240	CC Pays de Nemours	RES	ELEC	95618.73
1386	2010	200023240	CC Pays de Nemours	RES	PP + CMS	34904.100000000006
1387	2010	200023240	CC Pays de Nemours	RES	URB	1149.0
1388	2010	200023240	CC Pays de Nemours	RES	BOIS	36824.72
1389	2010	200023240	CC Pays de Nemours	RES	GN	136911.46
1390	2010	200023240	CC Pays de Nemours	TER	ELEC	43946.88
1391	2010	200023240	CC Pays de Nemours	TER	PP + CMS	4654.929999999999
1392	2010	200023240	CC Pays de Nemours	TER	URB	8044.0
1393	2010	200023240	CC Pays de Nemours	TER	BOIS	0.0
1394	2010	200023240	CC Pays de Nemours	TER	GN	66279.06999999999
1395	2010	200023240	CC Pays de Nemours	TRAF	ELEC	0.0
1396	2010	200023240	CC Pays de Nemours	TRAF	PP + CMS	290831.91
1397	2010	200023240	CC Pays de Nemours	TRAF	URB	0.0
1398	2010	200023240	CC Pays de Nemours	TRAF	BOIS	0.0
1399	2010	200023240	CC Pays de Nemours	TRAF	GN	0.0
1400	2010	200023919	CC Gâtinais Val de Loing	AGR	ELEC	3449.19
1401	2010	200023919	CC Gâtinais Val de Loing	AGR	PP + CMS	23490.409999999996
1402	2010	200023919	CC Gâtinais Val de Loing	AGR	URB	0.0
1403	2010	200023919	CC Gâtinais Val de Loing	AGR	BOIS	0.0
1404	2010	200023919	CC Gâtinais Val de Loing	AGR	GN	0.0
1405	2010	200023919	CC Gâtinais Val de Loing	IND	ELEC	19753.95
1406	2010	200023919	CC Gâtinais Val de Loing	IND	PP + CMS	6776.9
1407	2010	200023919	CC Gâtinais Val de Loing	IND	URB	0.0
1408	2010	200023919	CC Gâtinais Val de Loing	IND	BOIS	1500.33
1409	2010	200023919	CC Gâtinais Val de Loing	IND	GN	148863.16999999998
1410	2010	200023919	CC Gâtinais Val de Loing	RES	ELEC	71033.38
1411	2010	200023919	CC Gâtinais Val de Loing	RES	PP + CMS	37011.15
1412	2010	200023919	CC Gâtinais Val de Loing	RES	URB	0.0
1413	2010	200023919	CC Gâtinais Val de Loing	RES	BOIS	35595.600000000006
1414	2010	200023919	CC Gâtinais Val de Loing	RES	GN	46414.64
1415	2010	200023919	CC Gâtinais Val de Loing	TER	ELEC	13672.439999999999
1416	2010	200023919	CC Gâtinais Val de Loing	TER	PP + CMS	1966.77
