annee,code_insee,secteur,energie,conso_reel_mwh,conso_normal_mwh
2012,95436,TER,ELEC,653.51,655.62
2012,95436,TER,GN,867,882.07
2012,95436,TER,PP + CMS,33.45,34.09
2012,95436,TRAF,PP + CMS,19387.98,19387.98
2012,95438,AGR,PP + CMS,197.68,197.68
2012,95438,IND,PP + CMS,0.39,0.39
2012,95438,RES,BOIS,100.83,103.2
2012,95438,RES,ELEC,480.88,484.51
2012,95438,RES,PP + CMS,295.97,301.9
2012,95438,TER,ELEC,0.16,0.16
2012,95438,TER,PP + CMS,0.29,0.3
2012,95438,TRAF,PP + CMS,4850.49,4850.49
2012,95445,AGR,PP + CMS,80.58,80.58
2012,95445,RES,BOIS,559.86,572.95
2012,95445,RES,ELEC,3116.23,3140.39
2012,95445,RES,PP + CMS,1474.17,1504.56
2012,95445,TER,ELEC,1.06,1.06
2012,95445,TER,PP + CMS,8.56,8.74
2012,95445,TRAF,PP + CMS,52632.29,52632.29
2012,95446,AGR,PP + CMS,688.71,688.71
2012,95446,IND,PP + CMS,8.98,8.98
2012,95446,RES,BOIS,1488.87,1523.67
2012,95446,RES,ELEC,7314.85,7351.19
2012,95446,RES,GN,12492,12737.12
2012,95446,RES,PP + CMS,2499.08,2548.29
2012,95446,TER,ELEC,6.98,6.98
2012,95446,TER,GN,235.01,239.34
2012,95446,TER,PP + CMS,67.42,68.67
2012,95446,TRAF,PP + CMS,9059.37,9059.37
2012,95447,AGR,PP + CMS,119.53,119.53
2012,95447,RES,BOIS,282.51,289.11
2012,95447,RES,ELEC,946.25,953.69
2012,95447,RES,PP + CMS,430.27,439.14
2012,95447,TER,ELEC,0.29,0.29
2012,95447,TER,PP + CMS,2.16,2.21
2012,95447,TRAF,PP + CMS,30.2,30.2
2012,95450,AGR,ELEC,86.99,86.99
2012,95450,AGR,PP + CMS,2068.97,2068.97
2012,95450,IND,ELEC,362.92,362.92
2012,95450,IND,PP + CMS,7.92,7.92
2012,95450,RES,BOIS,1117.09,1143.2
2012,95450,RES,ELEC,7427.34,7481.19
2012,95450,RES,GN,5559.99,5666.73
2012,95450,RES,PP + CMS,1084.42,1104.48
2012,95450,TER,BOIS,1717.88,1717.88
2012,95450,TER,ELEC,19631.66,19704.28
2012,95450,TER,GN,8311.03,8461.86
2012,95450,TER,PP + CMS,326.76,333.05
2012,95450,TRAF,PP + CMS,26083.73,26083.73
2012,95452,AGR,PP + CMS,11.3,11.3
2012,95452,IND,PP + CMS,6.52,6.52
2012,95452,RES,BOIS,583.11,596.73
2012,95452,RES,ELEC,3493.62,3520.02
2012,95452,RES,GN,1830.99,1865.78
2012,95452,RES,PP + CMS,934.88,953.19
2012,95452,TER,ELEC,419.55,421
2012,95452,TER,PP + CMS,18.96,19.35
2012,95452,TRAF,PP + CMS,384.16,384.16
2012,95456,AGR,PP + CMS,161.7,161.7
2012,95456,IND,PP + CMS,3.04,3.04
2012,95456,RES,BOIS,778.02,796.21
2012,95456,RES,ELEC,2989.12,3011.28
2012,95456,RES,PP + CMS,1801.8,1839.14
2012,95456,TER,ELEC,1.11,1.11
2012,95456,TER,PP + CMS,6.96,7.11
2012,95456,TRAF,PP + CMS,4486.16,4486.16
2012,95459,AGR,PP + CMS,792.43,792.43
2012,95459,IND,ELEC,6567.43,6567.43
2012,95459,IND,GN,27240,27240
2012,95459,IND,PP + CMS,32.61,32.61
2012,95459,RES,BOIS,596.11,610.05
2012,95459,RES,ELEC,2603.6,2617.09
2012,95459,RES,GN,2681.99,2733.37
2012,95459,RES,PP + CMS,1138.2,1161.16
2012,95459,TER,ELEC,259.99,260.68
2012,95459,TER,PP + CMS,149.81,151.83
2012,95459,TRAF,PP + CMS,2210.07,2210.07
2012,95462,AGR,PP + CMS,454.35,454.35
2012,95462,IND,ELEC,12.02,12.02
2012,95462,RES,BOIS,486.07,497.43
2012,95462,RES,ELEC,1446.88,1457.15
2012,95462,RES,PP + CMS,830.49,847.71
2012,95462,TER,ELEC,36.56,36.63
2012,95462,TER,PP + CMS,21.19,21.55
2012,95462,TRAF,PP + CMS,2315.73,2315.73
2012,95476,AGR,ELEC,329.66,329.66
2012,95476,AGR,PP + CMS,837.38,837.38
2012,95476,IND,ELEC,19734.11,19734.11
2012,95476,IND,GN,8994,8994
2012,95476,IND,PP + CMS,217.52,217.52
2012,95476,RES,BOIS,8951.88,9161.14
2012,95476,RES,ELEC,53106.48,53487.37
2012,95476,RES,GN,56794,57858.95
2012,95476,RES,PP + CMS,9892.42,10080.68
2012,95476,TER,ELEC,61264.11,61461.11
2012,95476,TER,GN,27761.03,28252.37
2012,95476,TER,PP + CMS,4401.22,4477.81
2012,95476,TRAF,PP + CMS,139524.91,139524.91
2012,95480,AGR,PP + CMS,107.19,107.19
2012,95480,IND,ELEC,98.88,98.88
2012,95480,IND,PP + CMS,7.96,7.96
2012,95480,RES,BOIS,3234.13,3309.74
2012,95480,RES,ELEC,16423.31,16509.81
2012,95480,RES,GN,34073,34740.57
2012,95480,RES,PP + CMS,3997.27,4071.96
2012,95480,TER,ELEC,1378.76,1382.51
2012,95480,TER,GN,566,576.73
2012,95480,TER,PP + CMS,200.31,204.21
2012,95480,TRAF,PP + CMS,16947.44,16947.44
2012,95483,AGR,PP + CMS,208.14,208.14
2012,95483,IND,PP + CMS,0.1,0.1
2012,95483,RES,BOIS,521.04,533.22
2012,95483,RES,ELEC,2231.12,2247.02
2012,95483,RES,GN,1450,1477.65
2012,95483,RES,PP + CMS,546.84,557.52
2012,95483,TER,ELEC,3.47,3.48
2012,95483,TER,PP + CMS,9.89,10.08
2012,95483,TRAF,PP + CMS,573.09,573.09
2012,95487,AGR,ELEC,4.03,4.03
2012,95487,AGR,PP + CMS,816.74,816.74
2012,95487,IND,ELEC,12941.46,12941.46
2012,95487,IND,GN,25625.53,25625.53
2012,95487,IND,PP + CMS,170.82,170.82
2012,95487,RES,BOIS,7573.88,7750.92
2012,95487,RES,ELEC,29036.15,29244.23
2012,95487,RES,GN,42437,43228.05
2012,95487,RES,PP + CMS,2842.31,2890.24
2012,95487,TER,ELEC,16170.71,16220.78
2012,95487,TER,GN,21048.98,21447.31
2012,95487,TER,PP + CMS,1523.38,1547.21
2012,95487,TRAF,PP + CMS,27079.02,27079.02
2012,95488,AGR,PP + CMS,975.29,975.29
2012,95488,IND,BOIS,168.79,168.79
2012,95488,IND,ELEC,1263.85,1263.85
2012,95488,IND,GN,4581,4581
2012,95488,IND,PP + CMS,164.68,164.68
2012,95488,RES,BOIS,3013.47,3083.91
2012,95488,RES,ELEC,25590.42,25765.81
2012,95488,RES,GN,26354,26857.21
2012,95488,RES,PP + CMS,5736.74,5848.16
2012,95488,TER,ELEC,14804.77,14847.17
2012,95488,TER,GN,7576,7709.74
2012,95488,TER,PP + CMS,1881.41,1912.08
2012,95488,TRAF,PP + CMS,131812.79,131812.79
2012,95489,AGR,ELEC,99.98,99.98
2012,95489,AGR,PP + CMS,251.68,251.68
2012,95489,IND,ELEC,601.65,601.65
2012,95489,IND,GN,265,265
2012,95489,IND,PP + CMS,22.27,22.27
2012,95489,RES,BOIS,520.86,533.04
2012,95489,RES,ELEC,3473.99,3497.19
2012,95489,RES,GN,3872,3947.33
2012,95489,RES,PP + CMS,611.43,623.07
2012,95489,TER,ELEC,1459.06,1463.46
2012,95489,TER,GN,552.01,562
2012,95489,TER,PP + CMS,178,181.15
2012,95489,TRAF,PP + CMS,12814.4,12814.4
2012,95491,AGR,GN,496,496
2012,95491,AGR,PP + CMS,214.07,214.07
2012,95491,IND,ELEC,1340.62,1340.62
2012,95491,IND,PP + CMS,55.99,55.99
2012,95491,RES,BOIS,2798.55,2863.98
2012,95491,RES,ELEC,22169.33,22314
2012,95491,RES,GN,37713.01,38440.31
2012,95491,RES,PP + CMS,3444.39,3505.25
2012,95491,TER,ELEC,4245.13,4258.28
2012,95491,TER,GN,4267,4342.25
2012,95491,TER,PP + CMS,639.97,651.26
2012,95491,TRAF,PP + CMS,66910.12,66910.12
2012,95492,AGR,PP + CMS,496.73,496.73
2012,95492,RES,BOIS,134.44,137.58
2012,95492,RES,ELEC,371.05,373.92
2012,95492,RES,PP + CMS,54.76,55.71
2012,95492,TER,ELEC,182.96,183.69
2012,95492,TER,PP + CMS,0.6,0.61
2012,95492,TRAF,PP + CMS,1645.87,1645.87
2012,95493,AGR,PP + CMS,273.78,273.78
2012,95493,RES,BOIS,180.78,185
2012,95493,RES,ELEC,561.78,564.51
2012,95493,RES,GN,1073.99,1095.07
2012,95493,RES,PP + CMS,50.49,51.26
2012,95493,TER,ELEC,1.27,1.28
2012,95493,TER,PP + CMS,9.43,9.63
2012,95493,TRAF,PP + CMS,596.03,596.03
2012,95500,AGR,GN,34,34
2012,95500,AGR,PP + CMS,269.6,269.6
2012,95500,IND,ELEC,12777.65,12777.65
2012,95500,IND,GN,54070,54070
2012,95500,IND,PP + CMS,1319.32,1319.32
2012,95500,IND,URB,8123.26,8123.26
2012,95500,RES,BOIS,4624.82,4732.93
2012,95500,RES,ELEC,68328.81,68756.97
2012,95500,RES,GN,104434,106363.06
2012,95500,RES,PP + CMS,10828.47,10996.19
2012,95500,RES,URB,43367.84,44142.49
2012,95500,TER,ELEC,38887.54,39019.5
2012,95500,TER,GN,84368.98,85876.9
2012,95500,TER,PP + CMS,5301.74,5396.2
2012,95500,TER,URB,7679.7,7824.79
2012,95500,TRAF,PP + CMS,122432.36,122432.36
2012,95504,AGR,PP + CMS,220.71,220.71
2012,95504,IND,ELEC,750.64,750.64
2012,95504,IND,GN,203,203
2012,95504,IND,PP + CMS,21.85,21.85
2012,95504,RES,BOIS,2979.61,3049.26
2012,95504,RES,ELEC,13574.88,13657.91
2012,95504,RES,GN,18814.99,19183.02
2012,95504,RES,PP + CMS,3427.28,3492.86
2012,95504,TER,ELEC,785.6,787.83
2012,95504,TER,GN,2157,2193.84
2012,95504,TER,PP + CMS,153.53,156.26
2012,95504,TRAF,PP + CMS,29704.56,29704.56
2012,95509,AGR,PP + CMS,371.45,371.45
2012,95509,IND,PP + CMS,1.98,1.98
2012,95509,RES,BOIS,1695.8,1735.44
2012,95509,RES,ELEC,7557.26,7587.7
2012,95509,RES,GN,18862,19230.98
2012,95509,RES,PP + CMS,1230.46,1251.07
2012,95509,TER,ELEC,837.27,839.57
2012,95509,TER,GN,718.02,731.71
2012,95509,TER,PP + CMS,91.52,93.26
2012,95509,TRAF,PP + CMS,3923.33,3923.33
2012,95510,AGR,BOIS,755.53,755.53
2012,95510,AGR,ELEC,124.61,124.61
2012,95510,AGR,PP + CMS,1039.83,1039.83
2012,95510,IND,ELEC,13601.01,13601.01
2012,95510,IND,GN,3991,3991
2012,95510,IND,PP + CMS,309.97,309.97
2012,95510,RES,BOIS,480.41,491.64
2012,95510,RES,ELEC,3005.45,3028.79
2012,95510,RES,GN,756.01,769.1
2012,95510,RES,PP + CMS,231.96,236.49
2012,95510,TER,ELEC,3668.91,3679.82
2012,95510,TER,GN,406,413.06
2012,95510,TER,PP + CMS,534.04,542.98
2012,95510,TRAF,PP + CMS,57887.41,57887.41
2012,95523,AGR,PP + CMS,131.19,131.19
2012,95523,IND,PP + CMS,0.81,0.81
2012,95523,RES,BOIS,332.54,340.32
2012,95523,RES,ELEC,2044.92,2057.34
2012,95523,RES,GN,3716,3789.38
2012,95523,RES,PP + CMS,343.27,349.63
2012,95523,TER,ELEC,1027.25,1030.67
2012,95523,TER,GN,2655,2697.31
2012,95523,TER,PP + CMS,46.72,47.54
2012,95523,TRAF,PP + CMS,6251.26,6251.26
2012,95527,AGR,PP + CMS,335.96,335.96
2012,95527,IND,ELEC,7811.92,7811.92
2012,95527,IND,GN,560923,560923
2012,95527,IND,PP + CMS,94.44,94.44
2012,95527,RES,BOIS,923.07,944.66
2012,95527,RES,ELEC,12497.2,12600.72
2012,95527,RES,GN,12794,13024.84
2012,95527,RES,PP + CMS,590.84,599.61
2012,95527,TER,ELEC,557754.78,559116.46
2012,95527,TER,GN,61313,62462.53
2012,95527,TER,PP + CMS,37508.83,37942.08
2012,95527,TRAF,PP + CMS,346207.64,346207.64
2012,95529,AGR,PP + CMS,19.59,19.59
2012,95529,IND,PP + CMS,9.6,9.6
2012,95529,RES,BOIS,702.78,719.2
2012,95529,RES,ELEC,2855.1,2870.58
2012,95529,RES,GN,2142,2182.46
2012,95529,RES,PP + CMS,2140.47,2184.46
2012,95529,TER,ELEC,117.06,117.32
2012,95529,TER,PP + CMS,20.12,20.46
2012,95529,TRAF,PP + CMS,14042.46,14042.46
2012,95535,AGR,PP + CMS,920.49,920.49
2012,95535,IND,ELEC,198.78,198.78
2012,95535,IND,PP + CMS,15.63,15.63
2012,95535,RES,BOIS,901.6,922.69
2012,95535,RES,ELEC,5033.01,5066.46
2012,95535,RES,GN,3151,3211.26
2012,95535,RES,PP + CMS,2033.15,2074.52
2012,95535,TER,ELEC,831.59,833.87
2012,95535,TER,PP + CMS,67.7,68.8
2012,95535,TRAF,PP + CMS,43302.71,43302.71
2012,95539,AGR,ELEC,70.25,70.25
2012,95539,AGR,PP + CMS,32.2,32.2
2012,95539,IND,ELEC,2082.33,2082.33
2012,95539,IND,GN,264,264
2012,95539,IND,PP + CMS,311.4,311.4
2012,95539,RES,BOIS,4999.07,5115.93
2012,95539,RES,ELEC,47291.27,47685.23
2012,95539,RES,GN,41122.99,41890.28
2012,95539,RES,PP + CMS,4814.76,4898.23
2012,95539,TER,ELEC,22242.51,22304.79
2012,95539,TER,GN,19894.98,20231.55
2012,95539,TER,PP + CMS,2161.5,2198.91
2012,95539,TRAF,PP + CMS,43967.77,43967.77
2012,95541,AGR,PP + CMS,316.35,316.35
2012,95541,IND,PP + CMS,25.87,25.87
2012,95541,RES,BOIS,857.21,877.25
2012,95541,RES,ELEC,3712.92,3742.14
2012,95541,RES,GN,1350.99,1376
2012,95541,RES,PP + CMS,638.22,650.46
2012,95541,TER,ELEC,12412.06,12454.3
2012,95541,TER,PP + CMS,145.33,147.77
2012,95541,TRAF,PP + CMS,14565.42,14565.42
2012,95543,AGR,PP + CMS,95.36,95.36
2012,95543,RES,BOIS,327.54,335.2
2012,95543,RES,ELEC,983.97,990.4
2012,95543,RES,PP + CMS,882.32,900.63
2012,95543,TER,ELEC,53.4,53.57
2012,95543,TER,PP + CMS,4.58,4.68
2012,95543,TRAF,PP + CMS,1705.84,1705.84
2012,95554,AGR,PP + CMS,1037.88,1037.88
2012,95554,IND,PP + CMS,0.52,0.52
2012,95554,RES,BOIS,1510.8,1546.12
2012,95554,RES,ELEC,3839.68,3863.09
2012,95554,RES,PP + CMS,2833.32,2891.88
2012,95554,TER,ELEC,432.02,433.34
2012,95554,TER,PP + CMS,22.19,22.62
2012,95554,TRAF,PP + CMS,20429.11,20429.11
2012,95555,AGR,PP + CMS,0.33,0.33
2012,95555,IND,ELEC,504.03,504.03
2012,95555,IND,PP + CMS,161.6,161.6
2012,95555,RES,BOIS,3605.72,3690.01
2012,95555,RES,ELEC,48443.44,48757.54
2012,95555,RES,GN,95665,97487.71
2012,95555,RES,PP + CMS,11910.34,12135.62
2012,95555,TER,ELEC,13329.65,13371.29
2012,95555,TER,GN,27730.99,28237.04
2012,95555,TER,PP + CMS,1987.53,2022.79
2012,95555,TRAF,PP + CMS,38006.05,38006.05
2012,95563,AGR,GN,374,374
2012,95563,AGR,PP + CMS,5.76,5.76
2012,95563,IND,ELEC,2057.82,2057.82
2012,95563,IND,GN,292,292
2012,95563,IND,PP + CMS,236.38,236.38
2012,95563,RES,BOIS,6287.32,6434.28
2012,95563,RES,ELEC,46117.23,46423.22
2012,95563,RES,GN,81559,83156.69
2012,95563,RES,PP + CMS,11163.89,11374.89
2012,95563,TER,BOIS,1125.25,1125.25
2012,95563,TER,ELEC,6927.13,6948.46
2012,95563,TER,GN,4618.97,4703.24
2012,95563,TER,PP + CMS,1109.53,1129.27
2012,95563,TRAF,PP + CMS,9930.35,9930.35
2012,95566,AGR,ELEC,33.88,33.88
2012,95566,AGR,PP + CMS,171.88,171.88
2012,95566,IND,PP + CMS,4.62,4.62
2012,95566,RES,BOIS,1668.04,1707.04
2012,95566,RES,ELEC,8705.39,8768.06
2012,95566,RES,GN,11390,11603.15
2012,95566,RES,PP + CMS,1179.07,1200.95
2012,95566,TER,ELEC,1834.07,1840.18
2012,95566,TER,GN,1537,1565.64
2012,95566,TER,PP + CMS,60.31,61.51
2012,95566,TRAF,PP + CMS,986.47,986.47
2012,95572,AGR,ELEC,71,71
2012,95572,AGR,PP + CMS,528.75,528.75
2012,95572,IND,ELEC,65162.78,65162.78
2012,95572,IND,GN,45688.64,45688.64
2012,95572,IND,PP + CMS,1785.97,1785.97
2012,95572,IND,URB,11899.8,11899.8
2012,95572,RES,BOIS,6187.71,6332.35
2012,95572,RES,ELEC,61532.04,61881.33
2012,95572,RES,GN,92363.99,94040.43
2012,95572,RES,PP + CMS,8182.03,8321.74
2012,95572,RES,URB,26937.72,27434.59
2012,95572,TER,ELEC,93879.42,94178.74
2012,95572,TER,GN,84139.99,85620.35
2012,95572,TER,PP + CMS,12171.58,12377.09
2012,95572,TER,URB,13363.8,13605.38
2012,95572,TRAF,PP + CMS,264072.61,264072.61
2012,95574,AGR,PP + CMS,83.52,83.52
2012,95574,IND,ELEC,86.33,86.33
2012,95574,IND,PP + CMS,20.53,20.53
2012,95574,RES,BOIS,3315.75,3393.26
2012,95574,RES,ELEC,26223.89,26393.07
2012,95574,RES,GN,32648,33278.54
2012,95574,RES,PP + CMS,6662.91,6791.62
2012,95574,TER,ELEC,4249.58,4262.63
2012,95574,TER,GN,3262,3319.93
2012,95574,TER,PP + CMS,587.32,597.85
2012,95574,TRAF,PP + CMS,9295.23,9295.23
2012,95580,IND,ELEC,120,120
2012,95580,IND,GN,2731,2731
2012,95580,IND,PP + CMS,23.73,23.73
2012,95580,RES,BOIS,1659.96,1698.76
2012,95580,RES,ELEC,13034.4,13133.82
2012,95580,RES,GN,12111,12340.12
2012,95580,RES,PP + CMS,259.78,261.71
2012,95580,TER,ELEC,10084.41,10114.67
2012,95580,TER,GN,11212.99,11405.12
2012,95580,TER,PP + CMS,581.17,591.39
2012,95580,TRAF,PP + CMS,77063.5,77063.5
2012,95582,AGR,PP + CMS,189.37,189.37
2012,95582,IND,ELEC,995.66,995.66
2012,95582,IND,PP + CMS,91.71,91.71
2012,95582,RES,BOIS,7158.82,7326.17
2012,95582,RES,ELEC,63476.39,63876.71
2012,95582,RES,GN,88401.99,90064.28
2012,95582,RES,PP + CMS,14448.49,14706.44
2012,95582,TER,ELEC,23990.29,24065.13
2012,95582,TER,GN,19818,20169.33
2012,95582,TER,PP + CMS,2975.86,3027.71
2012,95582,TRAF,PP + CMS,250767.73,250767.73
2012,95584,AGR,PP + CMS,225.66,225.66
2012,95584,RES,BOIS,838.57,858.18
2012,95584,RES,ELEC,2792.98,2812.75
2012,95584,RES,GN,2136.01,2176.65
2012,95584,RES,PP + CMS,567.2,578.03
2012,95584,TER,ELEC,1.21,1.21
2012,95584,TER,PP + CMS,7.41,7.57
2012,95584,TRAF,PP + CMS,1858.5,1858.5
2012,95585,AGR,PP + CMS,80.99,80.99
2012,95585,IND,ELEC,15943.64,15943.64
2012,95585,IND,GN,101640.11,101640.11
2012,95585,IND,PP + CMS,580.06,580.06
2012,95585,RES,BOIS,6635.38,6790.49
2012,95585,RES,ELEC,106228.65,106651.62
2012,95585,RES,GN,122831.01,124862.32
2012,95585,RES,PP + CMS,14774.62,14979.63
2012,95585,RES,URB,170343,173217.77
2012,95585,TER,ELEC,50874.71,51037.33
2012,95585,TER,GN,44392.01,45192.31
2012,95585,TER,PP + CMS,7187.87,7315.81
2012,95585,TER,URB,30060.99,30616.82
2012,95585,TRAF,PP + CMS,85584.03,85584.03
2012,95592,AGR,PP + CMS,548.97,548.97
2012,95592,IND,ELEC,5390.53,5390.53
2012,95592,IND,GN,1189,1189
2012,95592,IND,PP + CMS,17.24,17.24
2012,95592,RES,BOIS,1492.75,1527.65
2012,95592,RES,ELEC,5835.26,5876.68
2012,95592,RES,GN,398,403
2012,95592,RES,PP + CMS,3863.73,3943.53
2012,95592,TER,ELEC,576.18,578.14
2012,95592,TER,PP + CMS,92.33,94.01
2012,95592,TRAF,PP + CMS,11264.89,11264.89
2012,95594,AGR,PP + CMS,70.13,70.13
2012,95594,IND,ELEC,53.15,53.15
2012,95594,IND,PP + CMS,12.11,12.11
2012,95594,RES,BOIS,733.61,750.76
2012,95594,RES,ELEC,3643.77,3664.17
2012,95594,RES,GN,5635.99,5745.78
2012,95594,RES,PP + CMS,496.15,504.66
2012,95594,TER,ELEC,0.68,0.68
2012,95594,TER,PP + CMS,28.17,28.72
2012,95594,TRAF,PP + CMS,1480.91,1480.91
2012,95598,AGR,PP + CMS,134.1,134.1
2012,95598,IND,ELEC,2305.46,2305.46
2012,95598,IND,GN,917,917
2012,95598,IND,PP + CMS,109.76,109.76
2012,95598,RES,BOIS,4941.97,5057.48
2012,95598,RES,ELEC,45303.91,45589.61
2012,95598,RES,GN,97594,99484.99
2012,95598,RES,PP + CMS,9301.6,9469.15
2012,95598,TER,ELEC,16896.25,16949.15
2012,95598,TER,GN,16651,16944.55
2012,95598,TER,PP + CMS,1827.9,1860.18
2012,95598,TRAF,PP + CMS,38716.36,38716.36
2012,95604,AGR,PP + CMS,388.22,388.22
2012,95604,IND,ELEC,12644.02,12644.02
2012,95604,IND,GN,10088,10088
2012,95604,IND,PP + CMS,51.84,51.84
2012,95604,RES,BOIS,2083.92,2132.64
2012,95604,RES,ELEC,10411.54,10482
2012,95604,RES,GN,25344,25832.41
2012,95604,RES,PP + CMS,1274.04,1295.69
2012,95604,TER,ELEC,5822.03,5838.94
2012,95604,TER,GN,6489.01,6600.33
2012,95604,TER,PP + CMS,1131.39,1150.44
2012,95604,TRAF,PP + CMS,44425.72,44425.72
2012,95607,AGR,GN,187,187
2012,95607,AGR,PP + CMS,504.58,504.58
2012,95607,IND,ELEC,40226.49,40226.49
2012,95607,IND,GN,33798,33798
2012,95607,IND,PP + CMS,355.17,355.17
2012,95607,RES,BOIS,7801.07,7983.42
2012,95607,RES,ELEC,67845.16,68248.44
2012,95607,RES,GN,112971.01,115131.25
2012,95607,RES,PP + CMS,14278.02,14538.67
2012,95607,RES,URB,12286,12508.58
2012,95607,TER,ELEC,27805.11,27889.63
2012,95607,TER,GN,44759,45569.93
2012,95607,TER,PP + CMS,3580.46,3641.77
2012,95607,TER,URB,924.99,941.83
2012,95607,TRAF,PP + CMS,86954.74,86954.74
2012,95610,AGR,PP + CMS,579.33,579.33
2012,95610,IND,PP + CMS,3.56,3.56
2012,95610,RES,BOIS,378.27,387.11
2012,95610,RES,ELEC,1514.58,1524.46
2012,95610,RES,PP + CMS,833.24,850.46
2012,95610,TER,ELEC,139.47,139.95
2012,95610,TER,PP + CMS,31.51,32.05
2012,95610,TRAF,PP + CMS,29181.27,29181.27
2012,95611,AGR,PP + CMS,207.31,207.31
2012,95611,RES,BOIS,53.33,54.58
2012,95611,RES,ELEC,252.52,254.62
2012,95611,RES,PP + CMS,65.7,67.05
2012,95611,TER,ELEC,0.32,0.32
2012,95611,TER,PP + CMS,0.61,0.62
2012,95611,TRAF,PP + CMS,42.66,42.66
2012,95612,AGR,PP + CMS,705.96,705.96
2012,95612,IND,ELEC,4043.09,4043.09
2012,95612,IND,GN,2383,2383
2012,95612,IND,PP + CMS,366.93,366.93
2012,95612,RES,BOIS,2927.25,2995.67
2012,95612,RES,ELEC,13408.45,13492.12
2012,95612,RES,GN,16248,16561.27
2012,95612,RES,PP + CMS,2794.35,2847.6
2012,95612,TER,ELEC,6972.42,6991.43
2012,95612,TER,GN,3072,3129.37
2012,95612,TER,PP + CMS,1022.61,1037.4
2012,95612,TRAF,PP + CMS,9599.7,9599.7
2012,95625,AGR,ELEC,22.74,22.74
2012,95625,AGR,PP + CMS,504.74,504.74
2012,95625,IND,ELEC,2747.21,2747.21
2012,95625,IND,GN,443,443
2012,95625,IND,PP + CMS,42.6,42.6
2012,95625,RES,BOIS,1060.95,1085.75
2012,95625,RES,ELEC,4942.15,4975.34
2012,95625,RES,GN,4559.01,4647.02
2012,95625,RES,PP + CMS,1441.6,1469.82
2012,95625,TER,ELEC,195.62,196.1
2012,95625,TER,GN,234.99,239.06
2012,95625,TER,PP + CMS,43.57,44.34
2012,95625,TRAF,PP + CMS,8400.9,8400.9
2012,95627,AGR,PP + CMS,590.51,590.51
2012,95627,IND,PP + CMS,0.59,0.59
2012,95627,RES,BOIS,517.5,529.6
2012,95627,RES,ELEC,3223.62,3246.02
2012,95627,RES,PP + CMS,2268.59,2315.53
2012,95627,TER,ELEC,5.73,5.73
2012,95627,TER,PP + CMS,25.09,25.57
2012,95627,TRAF,PP + CMS,2013.77,2013.77
2012,95628,AGR,PP + CMS,551.26,551.26
2012,95628,IND,PP + CMS,152.18,152.18
2012,95628,RES,BOIS,847.28,867.09
2012,95628,RES,ELEC,4410.31,4434.19
2012,95628,RES,GN,8486,8652.65
2012,95628,RES,PP + CMS,1202.22,1224.98
2012,95628,TER,ELEC,4.3,4.31
2012,95628,TER,PP + CMS,41.12,41.73
2012,95628,TRAF,PP + CMS,672.67,672.67
2012,95633,RES,BOIS,116.2,118.92
2012,95633,RES,ELEC,537.02,541
2012,95633,RES,PP + CMS,92.3,94.09
2012,95633,TER,ELEC,159.88,160.42
2012,95633,TER,PP + CMS,61.41,62.21
2012,95633,TRAF,PP + CMS,105.57,105.57
2012,95637,AGR,PP + CMS,85.39,85.39
2012,95637,IND,ELEC,325.58,325.58
2012,95637,IND,PP + CMS,119.47,119.47
2012,95637,RES,BOIS,7696.53,7876.44
2012,95637,RES,ELEC,43144.88,43425.67
2012,95637,RES,GN,40864,41639.99
2012,95637,RES,PP + CMS,1757.67,1776.13
2012,95637,TER,ELEC,8828.27,8855.62
2012,95637,TER,GN,12213.99,12440.11
2012,95637,TER,PP + CMS,970.21,988.25
2012,95637,TRAF,PP + CMS,18447,18447
2012,95641,AGR,PP + CMS,776.75,776.75
2012,95641,IND,PP + CMS,1.85,1.85
2012,95641,RES,BOIS,1679.24,1718.49
2012,95641,RES,ELEC,8072.13,8123.62
2012,95641,RES,GN,8933.01,9104.05
2012,95641,RES,PP + CMS,449.07,454.93
2012,95641,TER,ELEC,4800.13,4813.68
2012,95641,TER,GN,4700,4784.04
2012,95641,TER,PP + CMS,458.09,465.37
2012,95641,TRAF,PP + CMS,63206.19,63206.19
2012,95651,AGR,PP + CMS,106.03,106.03
2012,95651,IND,ELEC,9.76,9.76
2012,95651,IND,PP + CMS,14.65,14.65
2012,95651,RES,BOIS,878.34,898.87
2012,95651,RES,ELEC,3929.45,3952.83
2012,95651,RES,GN,5438,5543.85
2012,95651,RES,PP + CMS,1445.2,1473.99
2012,95651,TER,ELEC,41.33,41.38
2012,95651,TER,PP + CMS,44.41,45.18
2012,95651,TRAF,PP + CMS,5114.38,5114.38
2012,95652,AGR,GN,705,705
2012,95652,AGR,PP + CMS,1275.68,1275.68
2012,95652,IND,ELEC,132.81,132.81
2012,95652,IND,PP + CMS,34.07,34.07
2012,95652,RES,BOIS,3695.65,3782.04
2012,95652,RES,ELEC,19177.39,19297.18
2012,95652,RES,GN,21936.01,22358.57
2012,95652,RES,PP + CMS,4895.37,4990.6
2012,95652,TER,ELEC,2549.64,2557.16
2012,95652,TER,GN,2964.02,3015.8
2012,95652,TER,PP + CMS,593.2,603.63
2012,95652,TRAF,PP + CMS,6596.46,6596.46
2012,95656,AGR,BOIS,93.77,93.77
2012,95656,AGR,ELEC,56.35,56.35
2012,95656,AGR,PP + CMS,72.67,72.67
2012,95656,RES,BOIS,697.83,714.14
2012,95656,RES,ELEC,2295.64,2310.29
