CODGEO,LIBGEO,EPCI,LIBEPCI,DEP,
92019,Châtenay-Malabry,200054781,Métropole du Grand Paris,92,
92020,Châtillon,200054781,Métropole du Grand Paris,92,
92022,Chaville,200054781,Métropole du Grand Paris,92,
92023,Clamart,200054781,Métropole du Grand Paris,92,
92024,Clichy,200054781,Métropole du Grand Paris,92,
92025,Colombes,200054781,Métropole du Grand Paris,92,
92026,Courbevoie,200054781,Métropole du Grand Paris,92,
92032,Fontenay-aux-Roses,200054781,Métropole du Grand Paris,92,
92033,Garches,200054781,Métropole du Grand Paris,92,
92035,La Garenne-Colombes,200054781,Métropole du Grand Paris,92,
92036,Gennevilliers,200054781,Métropole du Grand Paris,92,
92040,Issy-les-Moulineaux,200054781,Métropole du Grand Paris,92,
92044,Levallois-Perret,200054781,Métropole du Grand Paris,92,
92046,Malakoff,200054781,Métropole du Grand Paris,92,
92047,Marnes-la-Coquette,200054781,Métropole du Grand Paris,92,
92048,Meudon,200054781,Métropole du Grand Paris,92,
92049,Montrouge,200054781,Métropole du Grand Paris,92,
92050,Nanterre,200054781,Métropole du Grand Paris,92,
92051,Neuilly-sur-Seine,200054781,Métropole du Grand Paris,92,
92060,Le Plessis-Robinson,200054781,Métropole du Grand Paris,92,
92062,Puteaux,200054781,Métropole du Grand Paris,92,
92063,Rueil-Malmaison,200054781,Métropole du Grand Paris,92,
92064,Saint-Cloud,200054781,Métropole du Grand Paris,92,
92071,Sceaux,200054781,Métropole du Grand Paris,92,
92072,Sèvres,200054781,Métropole du Grand Paris,92,
92073,Suresnes,200054781,Métropole du Grand Paris,92,
92075,Vanves,200054781,Métropole du Grand Paris,92,
92076,Vaucresson,200054781,Métropole du Grand Paris,92,
92077,Ville-d'Avray,200054781,Métropole du Grand Paris,92,
92078,Villeneuve-la-Garenne,200054781,Métropole du Grand Paris,92,
93001,Aubervilliers,200054781,Métropole du Grand Paris,93,
93005,Aulnay-sous-Bois,200054781,Métropole du Grand Paris,93,
93006,Bagnolet,200054781,Métropole du Grand Paris,93,
93007,Le Blanc-Mesnil,200054781,Métropole du Grand Paris,93,
93008,Bobigny,200054781,Métropole du Grand Paris,93,
93010,Bondy,200054781,Métropole du Grand Paris,93,
93013,Le Bourget,200054781,Métropole du Grand Paris,93,
93014,Clichy-sous-Bois,200054781,Métropole du Grand Paris,93,
93015,Coubron,200054781,Métropole du Grand Paris,93,
93027,La Courneuve,200054781,Métropole du Grand Paris,93,
93029,Drancy,200054781,Métropole du Grand Paris,93,
93030,Dugny,200054781,Métropole du Grand Paris,93,
93031,Épinay-sur-Seine,200054781,Métropole du Grand Paris,93,
93032,Gagny,200054781,Métropole du Grand Paris,93,
93033,Gournay-sur-Marne,200054781,Métropole du Grand Paris,93,
93039,L'Île-Saint-Denis,200054781,Métropole du Grand Paris,93,
93045,Les Lilas,200054781,Métropole du Grand Paris,93,
93046,Livry-Gargan,200054781,Métropole du Grand Paris,93,
93047,Montfermeil,200054781,Métropole du Grand Paris,93,
93048,Montreuil,200054781,Métropole du Grand Paris,93,
93049,Neuilly-Plaisance,200054781,Métropole du Grand Paris,93,
93050,Neuilly-sur-Marne,200054781,Métropole du Grand Paris,93,
93051,Noisy-le-Grand,200054781,Métropole du Grand Paris,93,
93053,Noisy-le-Sec,200054781,Métropole du Grand Paris,93,
93055,Pantin,200054781,Métropole du Grand Paris,93,
93057,Les Pavillons-sous-Bois,200054781,Métropole du Grand Paris,93,
93059,Pierrefitte-sur-Seine,200054781,Métropole du Grand Paris,93,
93061,Le Pré-Saint-Gervais,200054781,Métropole du Grand Paris,93,
93062,Le Raincy,200054781,Métropole du Grand Paris,93,
93063,Romainville,200054781,Métropole du Grand Paris,93,
93064,Rosny-sous-Bois,200054781,Métropole du Grand Paris,93,
93066,Saint-Denis,200054781,Métropole du Grand Paris,93,
93070,Saint-Ouen-sur-Seine,200054781,Métropole du Grand Paris,93,
93071,Sevran,200054781,Métropole du Grand Paris,93,
93072,Stains,200054781,Métropole du Grand Paris,93,
93073,Tremblay-en-France,200054781,Métropole du Grand Paris,93,
93074,Vaujours,200054781,Métropole du Grand Paris,93,
93077,Villemomble,200054781,Métropole du Grand Paris,93,
93078,Villepinte,200054781,Métropole du Grand Paris,93,
93079,Villetaneuse,200054781,Métropole du Grand Paris,93,
94001,Ablon-sur-Seine,200054781,Métropole du Grand Paris,94,
94002,Alfortville,200054781,Métropole du Grand Paris,94,
94003,Arcueil,200054781,Métropole du Grand Paris,94,
94004,Boissy-Saint-Léger,200054781,Métropole du Grand Paris,94,
94011,Bonneuil-sur-Marne,200054781,Métropole du Grand Paris,94,
94015,Bry-sur-Marne,200054781,Métropole du Grand Paris,94,
94016,Cachan,200054781,Métropole du Grand Paris,94,
94017,Champigny-sur-Marne,200054781,Métropole du Grand Paris,94,
94018,Charenton-le-Pont,200054781,Métropole du Grand Paris,94,
94019,Chennevières-sur-Marne,200054781,Métropole du Grand Paris,94,
94021,Chevilly-Larue,200054781,Métropole du Grand Paris,94,
94022,Choisy-le-Roi,200054781,Métropole du Grand Paris,94,
94028,Créteil,200054781,Métropole du Grand Paris,94,
94033,Fontenay-sous-Bois,200054781,Métropole du Grand Paris,94,
94034,Fresnes,200054781,Métropole du Grand Paris,94,
94037,Gentilly,200054781,Métropole du Grand Paris,94,
94038,L'Haÿ-les-Roses,200054781,Métropole du Grand Paris,94,
94041,Ivry-sur-Seine,200054781,Métropole du Grand Paris,94,
94042,Joinville-le-Pont,200054781,Métropole du Grand Paris,94,
94043,Le Kremlin-Bicêtre,200054781,Métropole du Grand Paris,94,
94044,Limeil-Brévannes,200054781,Métropole du Grand Paris,94,
94046,Maisons-Alfort,200054781,Métropole du Grand Paris,94,
94047,Mandres-les-Roses,200054781,Métropole du Grand Paris,94,
94048,Marolles-en-Brie,200054781,Métropole du Grand Paris,94,
94052,Nogent-sur-Marne,200054781,Métropole du Grand Paris,94,
94053,Noiseau,200054781,Métropole du Grand Paris,94,
94054,Orly,200054781,Métropole du Grand Paris,94,
94055,Ormesson-sur-Marne,200054781,Métropole du Grand Paris,94,
94056,Périgny,200054781,Métropole du Grand Paris,94,
94058,Le Perreux-sur-Marne,200054781,Métropole du Grand Paris,94,
94059,Le Plessis-Trévise,200054781,Métropole du Grand Paris,94,
94060,La Queue-en-Brie,200054781,Métropole du Grand Paris,94,
94065,Rungis,200054781,Métropole du Grand Paris,94,
94067,Saint-Mandé,200054781,Métropole du Grand Paris,94,
94068,Saint-Maur-des-Fossés,200054781,Métropole du Grand Paris,94,
94069,Saint-Maurice,200054781,Métropole du Grand Paris,94,
94070,Santeny,200054781,Métropole du Grand Paris,94,
94071,Sucy-en-Brie,200054781,Métropole du Grand Paris,94,
94073,Thiais,200054781,Métropole du Grand Paris,94,
94074,Valenton,200054781,Métropole du Grand Paris,94,
94075,Villecresnes,200054781,Métropole du Grand Paris,94,
94076,Villejuif,200054781,Métropole du Grand Paris,94,
94077,Villeneuve-le-Roi,200054781,Métropole du Grand Paris,94,
94078,Villeneuve-Saint-Georges,200054781,Métropole du Grand Paris,94,
94079,Villiers-sur-Marne,200054781,Métropole du Grand Paris,94,
94080,Vincennes,200054781,Métropole du Grand Paris,94,
94081,Vitry-sur-Seine,200054781,Métropole du Grand Paris,94,
95002,Ableiges,200035970,CC Vexin Centre,95,
95040,Avernes,200035970,CC Vexin Centre,95,
95054,Le Bellay-en-Vexin,200035970,CC Vexin Centre,95,
95059,Berville,200035970,CC Vexin Centre,95,
95078,Boissy-l'Aillerie,200035970,CC Vexin Centre,95,
95102,Bréançon,200035970,CC Vexin Centre,95,
95110,Brignancourt,200035970,CC Vexin Centre,95,
95142,Chars,200035970,CC Vexin Centre,95,
95166,Cléry-en-Vexin,200035970,CC Vexin Centre,95,
95169,Commeny,200035970,CC Vexin Centre,95,
95170,Condécourt,200035970,CC Vexin Centre,95,
95177,Cormeilles-en-Vexin,200035970,CC Vexin Centre,95,
95181,Courcelles-sur-Viosne,200035970,CC Vexin Centre,95,
95253,Frémainville,200035970,CC Vexin Centre,95,
95254,Frémécourt,200035970,CC Vexin Centre,95,
95282,Gouzangrez,200035970,CC Vexin Centre,95,
95287,Grisy-les-Plâtres,200035970,CC Vexin Centre,95,
95295,Guiry-en-Vexin,200035970,CC Vexin Centre,95,
95298,Haravilliers,200035970,CC Vexin Centre,95,
95303,Le Heaulme,200035970,CC Vexin Centre,95,
95348,Longuesse,200035970,CC Vexin Centre,95,
95370,Marines,200035970,CC Vexin Centre,95,
95422,Montgeroult,200035970,CC Vexin Centre,95,
95438,Moussy,200035970,CC Vexin Centre,95,
95447,Neuilly-en-Vexin,200035970,CC Vexin Centre,95,
95459,Nucourt,200035970,CC Vexin Centre,95,
95483,Le Perchay,200035970,CC Vexin Centre,95,
95535,Sagy,200035970,CC Vexin Centre,95,
95584,Santeuil,200035970,CC Vexin Centre,95,
95592,Seraincourt,200035970,CC Vexin Centre,95,
95610,Théméricourt,200035970,CC Vexin Centre,95,
95611,Theuville,200035970,CC Vexin Centre,95,
95625,Us,200035970,CC Vexin Centre,95,
95658,Vigny,200035970,CC Vexin Centre,95,
95018,Argenteuil,200054781,Métropole du Grand Paris,95,
95019,Arnouville,200055655,CA Roissy Pays de France,95,
95088,Bonneuil-en-France,200055655,CA Roissy Pays de France,95,
95094,Bouqueval,200055655,CA Roissy Pays de France,95,
95154,Chennevières-lès-Louvres,200055655,CA Roissy Pays de France,95,
95205,Écouen,200055655,CA Roissy Pays de France,95,
95212,Épiais-lès-Louvres,200055655,CA Roissy Pays de France,95,
95241,Fontenay-en-Parisis,200055655,CA Roissy Pays de France,95,
95250,Fosses,200055655,CA Roissy Pays de France,95,
95268,Garges-lès-Gonesse,200055655,CA Roissy Pays de France,95,
95277,Gonesse,200055655,CA Roissy Pays de France,95,
95280,Goussainville,200055655,CA Roissy Pays de France,95,
95351,Louvres,200055655,CA Roissy Pays de France,95,
95371,Marly-la-Ville,200055655,CA Roissy Pays de France,95,
95395,Le Mesnil-Aubry,200055655,CA Roissy Pays de France,95,
95492,Le Plessis-Gassot,200055655,CA Roissy Pays de France,95,
95509,Puiseux-en-France,200055655,CA Roissy Pays de France,95,
95527,Roissy-en-France,200055655,CA Roissy Pays de France,95,
95580,Saint-Witz,200055655,CA Roissy Pays de France,95,
95585,Sarcelles,200055655,CA Roissy Pays de France,95,
95604,Survilliers,200055655,CA Roissy Pays de France,95,
95612,Le Thillay,200055655,CA Roissy Pays de France,95,
95633,Vaudherland,200055655,CA Roissy Pays de France,95,
95641,Vémars,200055655,CA Roissy Pays de France,95,
95675,Villeron,200055655,CA Roissy Pays de France,95,
95680,Villiers-le-Bel,200055655,CA Roissy Pays de France,95,
95014,Andilly,200056380,CA Plaine Vallée,95,
95028,Attainville,200056380,CA Plaine Vallée,95,
95091,Bouffémont,200056380,CA Plaine Vallée,95,
95197,Deuil-la-Barre,200056380,CA Plaine Vallée,95,
95199,Domont,200056380,CA Plaine Vallée,95,
95210,Enghien-les-Bains,200056380,CA Plaine Vallée,95,
95229,Ézanville,200056380,CA Plaine Vallée,95,
95288,Groslay,200056380,CA Plaine Vallée,95,
95369,Margency,200056380,CA Plaine Vallée,95,
95409,Moisselles,200056380,CA Plaine Vallée,95,
95426,Montlignon,200056380,CA Plaine Vallée,95,
95427,Montmagny,200056380,CA Plaine Vallée,95,
95428,Montmorency,200056380,CA Plaine Vallée,95,
95489,Piscop,200056380,CA Plaine Vallée,95,
95539,Saint-Brice-sous-Forêt,200056380,CA Plaine Vallée,95,
95555,Saint-Gratien,200056380,CA Plaine Vallée,95,
95574,Saint-Prix,200056380,CA Plaine Vallée,95,
95598,Soisy-sous-Montmorency,200056380,CA Plaine Vallée,95,
95051,Beauchamp,200058485,CA Val Parisis,95,
95060,Bessancourt,200058485,CA Val Parisis,95,
95176,Cormeilles-en-Parisis,200058485,CA Val Parisis,95,
95203,Eaubonne,200058485,CA Val Parisis,95,
95219,Ermont,200058485,CA Val Parisis,95,
95252,Franconville,200058485,CA Val Parisis,95,
95256,Frépillon,200058485,CA Val Parisis,95,
95257,La Frette-sur-Seine,200058485,CA Val Parisis,95,
95306,Herblay-sur-Seine,200058485,CA Val Parisis,95,
95424,Montigny-lès-Cormeilles,200058485,CA Val Parisis,95,
95488,Pierrelaye,200058485,CA Val Parisis,95,
95491,Le Plessis-Bouchard,200058485,CA Val Parisis,95,
95563,Saint-Leu-la-Forêt,200058485,CA Val Parisis,95,
95582,Sannois,200058485,CA Val Parisis,95,
95607,Taverny,200058485,CA Val Parisis,95,
95063,Bezons,200058519,CA Saint-Germain Boucles de Seine,95,
95026,Asnières-sur-Oise,200073013,CC Carnelle Pays-De-France,95,
95042,Baillet-en-France,200073013,CC Carnelle Pays-De-France,95,
95055,Bellefontaine,200073013,CC Carnelle Pays-De-France,95,
95056,Belloy-en-France,200073013,CC Carnelle Pays-De-France,95,
95144,Châtenay-en-France,200073013,CC Carnelle Pays-De-France,95,
95149,Chaumontel,200073013,CC Carnelle Pays-De-France,95,
95214,Épinay-Champlâtreux,200073013,CC Carnelle Pays-De-France,95,
95316,Jagny-sous-Bois,200073013,CC Carnelle Pays-De-France,95,
95331,Lassy,200073013,CC Carnelle Pays-De-France,95,
95352,Luzarches,200073013,CC Carnelle Pays-De-France,95,
95353,Maffliers,200073013,CC Carnelle Pays-De-France,95,
95365,Mareil-en-France,200073013,CC Carnelle Pays-De-France,95,
95430,Montsoult,200073013,CC Carnelle Pays-De-France,95,
95493,Le Plessis-Luzarches,200073013,CC Carnelle Pays-De-France,95,
95566,Saint-Martin-du-Tertre,200073013,CC Carnelle Pays-De-France,95,
95594,Seugy,200073013,CC Carnelle Pays-De-France,95,
95652,Viarmes,200073013,CC Carnelle Pays-De-France,95,
95660,Villaines-sous-Bois,200073013,CC Carnelle Pays-De-France,95,
95682,Villiers-le-Sec,200073013,CC Carnelle Pays-De-France,95,
95074,Boisemont,249500109,CA de Cergy-Pontoise,95,
95127,Cergy,249500109,CA de Cergy-Pontoise,95,
95183,Courdimanche,249500109,CA de Cergy-Pontoise,95,
95218,Éragny,249500109,CA de Cergy-Pontoise,95,
95323,Jouy-le-Moutier,249500109,CA de Cergy-Pontoise,95,
95388,Menucourt,249500109,CA de Cergy-Pontoise,95,
95450,Neuville-sur-Oise,249500109,CA de Cergy-Pontoise,95,
95476,Osny,249500109,CA de Cergy-Pontoise,95,
95500,Pontoise,249500109,CA de Cergy-Pontoise,95,
95510,Puiseux-Pontoise,249500109,CA de Cergy-Pontoise,95,
95572,Saint-Ouen-l'Aumône,249500109,CA de Cergy-Pontoise,95,
95637,Vauréal,249500109,CA de Cergy-Pontoise,95,
95023,Arronville,249500430,CC Sausseron Impressionnistes,95,
95039,Auvers-sur-Oise,249500430,CC Sausseron Impressionnistes,95,
95120,Butry-sur-Oise,249500430,CC Sausseron Impressionnistes,95,
95211,Ennery,249500430,CC Sausseron Impressionnistes,95,
95213,Épiais-Rhus,249500430,CC Sausseron Impressionnistes,95,
95258,Frouville,249500430,CC Sausseron Impressionnistes,95,
95271,Génicourt,249500430,CC Sausseron Impressionnistes,95,
95304,Hédouville,249500430,CC Sausseron Impressionnistes,95,
95308,Hérouville-en-Vexin,249500430,CC Sausseron Impressionnistes,95,
95328,Labbeville,249500430,CC Sausseron Impressionnistes,95,
95341,Livilliers,249500430,CC Sausseron Impressionnistes,95,
95387,Menouville,249500430,CC Sausseron Impressionnistes,95,
95446,Nesles-la-Vallée,249500430,CC Sausseron Impressionnistes,95,
95627,Vallangoujard,249500430,CC Sausseron Impressionnistes,95,
95628,Valmondois,249500430,CC Sausseron Impressionnistes,95,
95061,Béthemont-la-Forêt,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95151,Chauvry,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95313,L'Isle-Adam,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95392,Mériel,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95394,Méry-sur-Oise,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95445,Nerville-la-Forêt,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95480,Parmain,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95504,Presles,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95678,Villiers-Adam,249500455,CC de la Vallée de l'Oise et des Trois Forêts,95,
95052,Beaumont-sur-Oise,249500489,CC du Haut Val d'Oise,95,
95058,Bernes-sur-Oise,249500489,CC du Haut Val d'Oise,95,
95116,Bruyères-sur-Oise,249500489,CC du Haut Val d'Oise,95,
95134,Champagne-sur-Oise,249500489,CC du Haut Val d'Oise,95,
95436,Mours,249500489,CC du Haut Val d'Oise,95,
95452,Nointel,249500489,CC du Haut Val d'Oise,95,
95456,Noisy-sur-Oise,249500489,CC du Haut Val d'Oise,95,
95487,Persan,249500489,CC du Haut Val d'Oise,95,
95529,Ronquerolles,249500489,CC du Haut Val d'Oise,95,
95008,Aincourt,249500513,CC du Vexin-Val de Seine,95,
95011,Ambleville,249500513,CC du Vexin-Val de Seine,95,
95012,Amenucourt,249500513,CC du Vexin-Val de Seine,95,
95024,Arthies,249500513,CC du Vexin-Val de Seine,95,
95046,Banthelu,249500513,CC du Vexin-Val de Seine,95,
95101,Bray-et-Lû,249500513,CC du Vexin-Val de Seine,95,
95119,Buhy,249500513,CC du Vexin-Val de Seine,95,
95139,La Chapelle-en-Vexin,249500513,CC du Vexin-Val de Seine,95,
95141,Charmont,249500513,CC du Vexin-Val de Seine,95,
95150,Chaussy,249500513,CC du Vexin-Val de Seine,95,
95157,Chérence,249500513,CC du Vexin-Val de Seine,95,
95270,Genainville,249500513,CC du Vexin-Val de Seine,95,
95301,Haute-Isle,249500513,CC du Vexin-Val de Seine,95,
95309,Hodent,249500513,CC du Vexin-Val de Seine,95,
95355,Magny-en-Vexin,249500513,CC du Vexin-Val de Seine,95,
95379,Maudétour-en-Vexin,249500513,CC du Vexin-Val de Seine,95,
95429,Montreuil-sur-Epte,249500513,CC du Vexin-Val de Seine,95,
95462,Omerville,249500513,CC du Vexin-Val de Seine,95,
95523,La Roche-Guyon,249500513,CC du Vexin-Val de Seine,95,
95541,Saint-Clair-sur-Epte,249500513,CC du Vexin-Val de Seine,95,
95543,Saint-Cyr-en-Arthies,249500513,CC du Vexin-Val de Seine,95,
95554,Saint-Gervais,249500513,CC du Vexin-Val de Seine,95,
95651,Vétheuil,249500513,CC du Vexin-Val de Seine,95,
95656,Vienne-en-Arthies,249500513,CC du Vexin-Val de Seine,95,
95676,Villers-en-Arthies,249500513,CC du Vexin-Val de Seine,95,
95690,Wy-dit-Joli-Village,249500513,CC du Vexin-Val de Seine,95,
75101,paris,200054781,Métropole du Grand Paris,75,
75102,paris,200054781,Métropole du Grand Paris,75,
75103,paris,200054781,Métropole du Grand Paris,75,
75104,paris,200054781,Métropole du Grand Paris,75,
75105,paris,200054781,Métropole du Grand Paris,75,
75106,paris,200054781,Métropole du Grand Paris,75,
75107,paris,200054781,Métropole du Grand Paris,75,
75108,paris,200054781,Métropole du Grand Paris,75,
75109,paris,200054781,Métropole du Grand Paris,75,
75110,paris,200054781,Métropole du Grand Paris,75,
75111,paris,200054781,Métropole du Grand Paris,75,
75112,paris,200054781,Métropole du Grand Paris,75,
75113,paris,200054781,Métropole du Grand Paris,75,
75114,paris,200054781,Métropole du Grand Paris,75,
75115,paris,200054781,Métropole du Grand Paris,75,
75116,paris,200054781,Métropole du Grand Paris,75,
75117,paris,200054781,Métropole du Grand Paris,75,
75118,paris,200054781,Métropole du Grand Paris,75,
75119,paris,200054781,Métropole du Grand Paris,75,
75120,paris,200054781,Métropole du Grand Paris,75,
